20050104	000000	994.7600	994.7600	980.6500	982.7900	7412869	4431975936
20050105	000000	981.5700	997.3200	979.8700	992.5600	7119109	4529206784
20050106	000000	993.3300	993.7800	980.3300	983.1700	6288028	3921015040
20050107	000000	983.0400	995.7100	979.8100	983.9500	7298694	4737467904
20050110	000000	983.7600	993.9500	979.7800	993.8700	5791697	3762930944
20050111	000000	994.1800	999.5500	991.0900	997.1300	5849079	3704076032
20050112	000000	996.6500	996.9700	989.2500	996.7400	5014525	3093297920
20050113	000000	996.0700	999.4700	992.6900	996.8700	6044065	3842171904
20050114	000000	996.6100	1006.4600	987.2300	988.3000	7297842	4162919936
20050117	000000	979.1100	981.5200	965.0700	967.4500	7288188	4249807104
20050118	000000	967.3700	974.8700	960.2900	974.6800	7311847	4117944064
20050119	000000	974.3300	974.3300	965.2500	967.2100	6338090	3427951104
20050120	000000	963.2100	963.2100	952.2300	956.2400	7727106	4399349248
20050121	000000	954.4600	984.2700	943.4300	982.6000	14450059	8152086016
20050124	000000	1001.8500	1001.8500	986.2300	998.1300	14359461	8360160256
20050125	000000	995.6300	997.9500	985.2300	997.7700	9862529	6157022208
20050126	000000	995.7800	999.4700	988.4700	989.9200	7663290	4719438848
20050127	000000	987.3400	987.7000	973.7700	974.6300	6945365	4094396928
20050128	000000	974.6300	975.6200	965.2000	969.2000	5748807	3280950016
20050131	000000	965.7800	965.7800	953.1400	954.8700	6788706	3863571968
20050201	000000	953.3300	965.4700	952.7400	955.9500	7433066	4275706112
20050202	000000	956.7000	1006.9300	956.7000	1006.9100	17057330	10202902528
20050203	000000	1005.5600	1014.1800	992.1500	993.2100	16974540	10057310208
20050204	000000	992.2500	1021.0200	989.9300	1016.8500	15736215	9549871104
20050216	000000	1023.3200	1033.2400	1018.4800	1023.5800	12131293	7438168064
20050217	000000	1024.4301	1024.4301	1010.4700	1020.6000	8968297	5513061888
20050218	000000	1020.1200	1021.1900	1005.6300	1006.0500	8139939	4817732096
20050221	000000	1006.6900	1025.6500	1006.6900	1025.6300	9886094	6052395008
20050222	000000	1026.8300	1048.6700	1024.5200	1046.7400	17937840	10922774528
20050223	000000	1046.8101	1049.6000	1036.6200	1043.9301	18696920	11231938560
20050224	000000	1042.2500	1045.9500	1034.7300	1045.4600	14681788	8993752064
20050225	000000	1046.2700	1059.4800	1045.9800	1046.7600	18170000	11489958912
20050228	000000	1046.2000	1048.2700	1035.0300	1039.9800	12971046	8190099968
20050301	000000	1039.3500	1042.7300	1031.1600	1035.9301	9962090	6288790016
20050302	000000	1036.3600	1045.7600	1021.0000	1021.3200	14225135	8971308032
20050303	000000	1019.8700	1028.4000	1014.7500	1027.7100	9203085	5582812160
20050304	000000	1027.9200	1031.8400	1022.1700	1023.6600	8173641	5383865856
20050307	000000	1024.4800	1031.3400	1024.4800	1029.8700	7932949	5316471808
20050308	000000	1033.7800	1049.2800	1032.8500	1048.9800	14295793	9851274240
20050309	000000	1051.2600	1054.6400	1041.9800	1046.5400	15327488	9877621760
20050310	000000	1046.6801	1046.6801	1019.6300	1022.4100	13295953	8380547072
20050311	000000	1021.0800	1028.1100	1016.9300	1027.4200	11476381	7654557184
20050314	000000	1027.1700	1041.5601	1014.9200	1031.0200	14466088	10229429248
20050315	000000	1030.8500	1030.9301	1011.6400	1013.5200	12007493	8091209216
20050316	000000	1011.8500	1012.1900	995.9600	1003.0600	10622782	7153743872
20050317	000000	1001.9600	1004.8200	992.1200	992.8600	9969011	6535059968
20050318	000000	991.8800	996.3900	975.7000	978.6600	9652059	6314991104
20050321	000000	977.2900	983.1700	973.0000	981.8900	7252565	4594520064
20050322	000000	981.7000	982.1300	959.5600	964.0200	11375717	6955307008
20050323	000000	962.8100	975.3600	955.9900	959.0100	10930053	7092055040
20050324	000000	957.4300	965.0600	948.5300	964.8000	9260714	6446642176
20050325	000000	964.2400	966.9700	959.0500	962.9500	7107322	4258127104
20050328	000000	961.6500	961.6500	948.8000	960.6900	6669246	4141656064
20050329	000000	960.4100	968.1100	954.7400	955.1900	7577379	4842148864
20050330	000000	952.7100	952.7100	936.3700	937.0300	8950163	5459378176
