20120528	000000	2.4352	2.4887	2.4286	2.4858	1277518720	3136645632
20120529	000000	2.4839	2.5402	2.4839	2.5240	714948928	1790477568
20120530	000000	2.5221	2.5269	2.5135	2.5164	265887200	669881152
20120531	000000	2.5021	2.5250	2.4944	2.5106	178155904	446946240
20120601	000000	2.5097	2.5393	2.5011	2.5106	179350000	451990560
20120604	000000	2.4830	2.4858	2.4391	2.4419	546074176	1349272192
20120605	000000	2.4457	2.4553	2.4400	2.4448	127167488	311349696
20120606	000000	2.4467	2.4572	2.4324	2.4429	136922720	334918112
20120607	000000	2.4610	2.4658	2.4209	2.4276	336424000	820999808
20120608	000000	2.4419	2.4438	2.4152	2.4190	210182208	510368256
20120611	000000	2.4276	2.4601	2.4209	2.4476	225455504	550173056
20120612	000000	2.4343	2.4457	2.4228	2.4324	157723712	383641280
20120613	000000	2.4438	2.4706	2.4343	2.4677	188133504	461914400
20120614	000000	2.4629	2.4801	2.4543	2.4572	152554656	376162080
20120615	000000	2.4648	2.4763	2.4410	2.4667	159835264	392866240
20120618	000000	2.4715	2.4896	2.4706	2.4744	132126528	327395456
20120619	000000	2.4725	2.4725	2.4553	2.4562	105011680	258637984
20120620	000000	2.4629	2.4696	2.4534	2.4534	119277360	293565056
20120621	000000	2.4467	2.4476	2.4028	2.4152	179224096	433068512
20120625	000000	2.4123	2.4123	2.3636	2.3675	231481104	553148288
20120626	000000	2.3598	2.3722	2.3503	2.3675	185228800	437647136
20120627	000000	2.3655	2.3799	2.3579	2.3589	151365792	358419328
20120628	000000	2.3675	2.3732	2.3436	2.3455	169573904	399670720
20120629	000000	2.3398	2.3751	2.3369	2.3722	197204192	464221728
20120702	000000	2.3818	2.3818	2.3636	2.3722	186222208	442045632
20120703	000000	2.3751	2.4018	2.3694	2.3760	146903104	350394112
20120704	000000	2.3808	2.3904	2.3713	2.3760	110336400	262555552
20120705	000000	2.3665	2.3665	2.3407	2.3493	208773904	490285248
20120706	000000	2.3541	2.3980	2.3407	2.3875	175797792	416743744
20120709	000000	2.3760	2.3856	2.3369	2.3398	164864336	389579104
20120710	000000	2.3379	2.3417	2.3274	2.3302	204195904	476506560
20120711	000000	2.3274	2.3465	2.3245	2.3407	169297600	395301184
20120712	000000	2.3350	2.3741	2.3264	2.3617	266044400	625317120
20120713	000000	2.3608	2.3827	2.3589	2.3655	177890400	421444576
20120716	000000	2.3684	2.3694	2.3264	2.3274	227361104	531124160
20120717	000000	2.3264	2.3379	2.3207	2.3321	258532800	601538496
20120718	000000	2.3302	2.3398	2.2968	2.3321	315295904	731925376
20120719	000000	2.3302	2.3608	2.3264	2.3398	338043904	792590784
20120720	000000	2.3340	2.3398	2.3169	2.3226	270297696	629772288
20120723	000000	2.3016	2.3016	2.2834	2.2940	185688496	425612480
20120724	000000	2.2882	2.3130	2.2863	2.2987	230423600	529226784
20120725	000000	2.2911	2.3045	2.2815	2.2844	138906720	318487392
20120726	000000	2.2863	2.2978	2.2720	2.2739	254896000	582463296
20120727	000000	2.2806	2.2873	2.2691	2.2768	372468512	848257600
20120730	000000	2.2806	2.2901	2.2644	2.2691	230320608	524246112
20120731	000000	2.2701	2.2768	2.2586	2.2634	421498304	955660736
20120801	000000	2.2644	2.2920	2.2644	2.2806	261555504	596316672
20120802	000000	2.2777	2.2806	2.2519	2.2634	208725792	473390176
20120803	000000	2.2672	2.2777	2.2605	2.2768	173736608	393981888
20120806	000000	2.2749	2.3102	2.2739	2.3064	314425696	721150656
20120807	000000	2.3054	2.3111	2.3025	2.3092	258440304	596344768
20120808	000000	2.3130	2.3255	2.3064	2.3111	232950208	539127040
20120809	000000	2.3121	2.3369	2.3025	2.3340	201000304	466572128
20120810	000000	2.3360	2.3360	2.3226	2.3274	111870096	260664672
20120813	000000	2.3207	2.3207	2.2806	2.2834	295936608	681096448
20120814	000000	2.2844	2.2873	2.2529	2.2796	322602208	732744832
20120815	000000	2.2749	2.2749	2.2567	2.2586	191010896	432555008
20120816	000000	2.2596	2.2624	2.2500	2.2519	122866256	277223744
20120817	000000	2.2519	2.2529	2.2290	2.2424	175726496	393483904
20120820	000000	2.2271	2.2367	2.1403	2.2300	170506096	378259264
20120821	000000	2.2300	2.2596	2.2271	2.2386	234889408	527028192
20120822	000000	2.2405	2.2424	2.2176	2.2224	129801968	289154976
20120823	000000	2.2271	2.2414	2.2166	2.2329	167054640	372368896
20120824	000000	2.2243	2.2262	2.2080	2.2109	158441888	351033344
20120827	000000	2.2004	2.2004	2.1641	2.1651	314323296	684285376
20120828	000000	2.1622	2.1804	2.1574	2.1651	217624096	471333824
20120829	000000	2.1593	2.1708	2.1479	2.1508	213328096	460442944
20120830	000000	2.1441	2.1527	2.1250	2.1412	232674400	497975936
20120831	000000	2.1383	2.1488	2.1364	2.1412	203186208	435389856
20120903	000000	2.1364	2.1670	2.1317	2.1546	238842496	514445728
20120904	000000	2.1584	2.1641	2.1307	2.1317	224764704	483421184
20120905	000000	2.1317	2.1393	2.1221	2.1307	218155904	464728896
20120906	000000	2.1336	2.1517	2.1307	2.1517	169650704	363213856
