20050104	000000	836.9800	836.9800	824.0000	827.0700	4031697	2136400000
20050105	000000	825.7000	836.4200	822.9600	831.4200	3020863	1705639936
20050106	000000	831.9800	833.0700	820.3300	822.4900	2753574	1519680000
20050107	000000	822.6600	832.9500	819.4400	823.6100	3066086	1640659968
20050110	000000	823.7600	833.6500	820.9900	832.9800	2479411	1402310016
20050111	000000	833.2000	839.6800	831.3800	837.8600	2450098	1384280064
20050112	000000	837.3500	837.8000	831.1800	837.2400	1632751	913340032
20050113	000000	836.1700	838.1900	833.0900	834.2200	2096694	1050540032
20050114	000000	834.3500	845.5400	828.0400	829.0400	3627087	1655190016
20050117	000000	821.1800	825.5400	810.0000	811.5500	3252217	1694630016
20050118	000000	811.3100	817.6800	805.3700	817.3000	3719265	1756760064
20050119	000000	816.6400	817.1600	809.4900	810.9800	3297547	1465250048
20050120	000000	807.3900	810.8700	801.0700	805.0800	3649395	1794360064
20050121	000000	803.0900	835.2300	798.3500	831.8400	7407806	3793329920
20050124	000000	847.0700	851.2400	831.0800	842.4100	6486124	3443120128
20050125	000000	839.7100	842.1900	832.0900	841.6400	4119281	2248890112
20050126	000000	840.8200	844.0700	833.6400	834.6600	3018077	1677340032
20050127	000000	831.8300	833.7500	820.9300	821.7000	3029540	1531170048
20050128	000000	819.6500	822.8200	816.5300	820.6800	2339918	1189609984
20050131	000000	817.9300	819.3400	810.7200	813.7500	2588408	1331730048
20050201	000000	812.5600	824.1100	812.1500	817.8700	2732303	1465250048
20050202	000000	819.2400	860.8700	819.2400	860.5000	7774033	4262550016
20050203	000000	856.7700	867.1900	846.4000	848.4800	7120290	3920719872
20050204	000000	847.6100	877.3900	845.4400	872.8800	7331555	4193939968
20050216	000000	877.9700	884.9800	871.3700	875.4600	5056844	2827030016
20050217	000000	876.6300	876.6300	861.4400	870.0800	3634848	2082710016
20050218	000000	869.3900	870.5200	855.4100	856.2100	3521323	1919289984
20050221	000000	856.9500	874.0900	856.9500	874.0200	4329100	2395820032
