20050223	000000	0.7285	0.7294	0.7161	0.7244	1269742464	919393664
20050224	000000	0.7244	0.7244	0.7178	0.7244	451614208	325933728
20050225	000000	0.7252	0.7335	0.7236	0.7277	506460704	369312768
20050228	000000	0.7261	0.7269	0.7194	0.7211	187965200	136005808
20050301	000000	0.7194	0.7219	0.7153	0.7170	208094400	149324720
20050302	000000	0.7170	0.7228	0.7087	0.7103	249274592	178266688
20050303	000000	0.7095	0.7120	0.7062	0.7103	100153208	70977072
20050304	000000	0.7103	0.7153	0.7087	0.7112	129800192	92382416
20050307	000000	0.7112	0.7153	0.7112	0.7128	116789640	83284640
20050308	000000	0.7145	0.7236	0.7137	0.7228	298505312	214581136
20050309	000000	0.7228	0.7261	0.7186	0.7219	200006304	144603120
20050310	000000	0.7211	0.7211	0.7046	0.7054	333859712	237336352
20050311	000000	0.7054	0.7079	0.7029	0.7070	132344544	93352976
20050314	000000	0.7070	0.7145	0.6988	0.7087	233509504	165191344
20050315	000000	0.7079	0.7079	0.6963	0.6971	282961600	198092480
20050316	000000	0.6955	0.6971	0.6880	0.6897	219444896	151911392
20050317	000000	0.6897	0.6922	0.6839	0.6847	130062528	89378296
20050318	000000	0.6847	0.6880	0.6789	0.6814	227792192	155542608
20050321	000000	0.6814	0.6831	0.6789	0.6814	103273000	70320624
20050322	000000	0.6814	0.6822	0.6673	0.6682	162294080	109039672
20050323	000000	0.6673	0.6707	0.6616	0.6649	145295504	96763720
20050324	000000	0.6632	0.6673	0.6591	0.6665	118388048	78558344
20050325	000000	0.6665	0.6690	0.6632	0.6657	108223360	72101992
20050328	000000	0.6640	0.6657	0.6591	0.6632	71266320	47152016
20050329	000000	0.6632	0.6707	0.6632	0.6657	144018032	96129920
20050330	000000	0.6649	0.6649	0.6541	0.6558	192659392	126864504
20050331	000000	0.6549	0.6574	0.6500	0.6566	128738280	84139728
20050401	000000	0.6558	0.6897	0.6533	0.6855	502390496	338772000
20050404	000000	0.6731	0.6764	0.6649	0.6698	232991504	156214752
20050405	000000	0.6682	0.6723	0.6632	0.6657	129587040	86465264
20050406	000000	0.6632	0.6822	0.6607	0.6764	261360992	175411392
20050407	000000	0.6764	0.6938	0.6740	0.6814	363451808	249687152
20050408	000000	0.6814	0.6913	0.6773	0.6913	243258208	166610880
20050411	000000	0.6888	0.6955	0.6839	0.6864	163205840	112443448
20050412	000000	0.6864	0.6880	0.6781	0.6789	211489696	144227024
20050413	000000	0.6872	0.6963	0.6864	0.6946	403705504	279334464
20050414	000000	0.6946	0.6955	0.6847	0.6847	207716000	143260576
20050415	000000	0.6839	0.6839	0.6756	0.6764	280301088	190296720
20050418	000000	0.6740	0.6773	0.6657	0.6682	165191136	110764928
20050419	000000	0.6682	0.6715	0.6649	0.6707	81425680	54406664
20050420	000000	0.6698	0.6698	0.6582	0.6591	218490208	144527184
